url,price_purchase,living_area_m2,commission_buyer_rate,is_foreclosure,price_per_m2,notary_costs,land_registry_tax,real_estate_transfer_tax,commission,total_buying_price,equity,debt,interest_rate_monthly,mortgage_payment_yearly,mortgage_payment_monthly,monthly_rent,additional_costs,cashflow,ROI
https://www.immobilienscout24.de/expose/121198742#/,60000,60.0,0.0,True,1000.0,900.0,300.0,3000.0,0.0,64200.0,12840.0,51360.0,42.800000000000004,1027.2,85.60000000000001,420.0,54.0,237.59999999999997,0.22205607476635514
https://www.immobilienscout24.de/expose/115511776#/,69000,70.0,3.48,False,985.7142857142857,1035.0,345.0,3450.0,2401.2000000000003,76231.2,15246.24,60984.96,50.8208,1219.6992,101.6416,490.0,63.0,274.5376,0.21608286370934734
https://www.immobilienscout24.de/expose/120879249#/,31000,30.0,0.0,False,1033.3333333333333,465.0,155.0,1550.0,0.0,33170.0,6634.0,26536.0,22.113333333333333,530.72,44.22666666666667,210.0,27.0,116.66,0.21102200783840822
https://www.immobilienscout24.de/expose/117033519#/,94900,91.71,3.48,False,1034.783556864028,1423.5,474.5,4745.0,3302.52,104845.52,20969.104000000003,83876.416,69.89701333333333,1677.52832,139.79402666666667,641.9699999999999,82.539,349.7399599999999,0.20014586793980316
https://www.immobilienscout24.de/expose/109147902#/,58000,56.0,3.57,False,1035.7142857142858,870.0,290.0,2900.0,2070.6,64130.6,12826.12,51304.479999999996,42.75373333333334,1026.0896,85.50746666666667,392.0,50.4,213.33879999999996,0.19959782069713985
https://www.immobilienscout24.de/expose/121155060#/,79000,76.0,5.8,False,1039.4736842105262,1185.0,395.0,3950.0,4582.0,89112.0,17822.4,71289.6,59.40800000000001,1425.7920000000001,118.81600000000002,532.0,68.4,285.376,0.1921465122542418
https://www.immobilienscout24.de/expose/116417548#/,149000,138.0,3.48,False,1079.7101449275362,2235.0,745.0,7450.0,5185.2,164615.2,32923.04,131692.16,109.74346666666668,2633.8432000000003,219.48693333333335,966.0,124.2,512.5695999999999,0.1868246431678241
https://www.immobilienscout24.de/expose/121199205#/,112000,100.0,0.0,True,1120.0,1680.0,560.0,5600.0,0.0,119840.0,23968.0,95872.0,79.89333333333333,1917.44,159.78666666666666,700.0,90.0,370.32000000000005,0.1854072096128171
https://www.immobilienscout24.de/expose/120527628#/,78000,71.0,3.57,False,1098.5915492957747,1170.0,390.0,3900.0,2784.6,86244.6,17248.920000000002,68995.68000000001,57.4964,1379.9136,114.9928,497.0,63.9,260.61080000000004,0.18130582088617722
https://www.immobilienscout24.de/expose/118265880#/,55000,49.92,3.48,False,1101.7628205128206,825.0,275.0,2750.0,1914.0,60764.0,12152.800000000001,48611.2,40.50933333333333,972.2239999999999,81.01866666666666,349.44,44.928000000000004,182.98399999999998,0.18068329932196694
https://www.immobilienscout24.de/expose/121198993#/,62000,54.01,0.0,True,1147.9355674875023,930.0,310.0,3100.0,0.0,66340.0,13268.0,53072.0,44.22666666666667,1061.44,88.45333333333333,378.07,48.609,196.78099999999998,0.1779749773892071
https://www.immobilienscout24.de/expose/115088015#/,149000,135.0,4.76,False,1103.7037037037037,2235.0,745.0,7450.0,7092.400000000001,166522.4,33304.48,133217.91999999998,111.01493333333332,2664.3583999999996,222.02986666666663,945.0,121.5,490.4552,0.17671683809505506
https://www.immobilienscout24.de/expose/119637651#/,74000,64.0,0.0,False,1156.25,1110.0,370.0,3700.0,0.0,79180.0,15836.0,63344.0,52.78666666666667,1266.88,105.57333333333334,448.0,57.6,232.04,0.17583228087900984
https://www.immobilienscout24.de/expose/115128558#/,95000,83.66,3.48,False,1135.5486492947646,1425.0,475.0,4750.0,3306.0,104956.0,20991.2,83964.8,69.97066666666667,1679.296,139.94133333333335,585.62,75.294,300.414,0.17173710888372268
https://www.immobilienscout24.de/expose/121198740#/,86200,72.0,0.0,True,1197.2222222222222,1293.0,431.0,4310.0,0.0,92234.0,18446.8,73787.2,61.48933333333333,1475.744,122.97866666666665,504.0,64.8,254.73200000000003,0.16570809029208322
https://www.immobilienscout24.de/expose/120219247#/,67900,57.0,3.0,False,1191.2280701754387,1018.5,339.5,3395.0,2037.0,74690.0,14938.0,59752.0,49.79333333333333,1195.04,99.58666666666666,399.0,51.300000000000004,198.32,0.15931449993305663
https://www.immobilienscout24.de/expose/117033594#/,79900,67.0,3.0,False,1192.5373134328358,1198.5,399.5,3995.0,2397.0,87890.0,17578.0,70312.0,58.593333333333334,1406.24,117.18666666666667,469.0,60.300000000000004,232.91999999999996,0.159007850722494
https://www.immobilienscout24.de/expose/119905829#/,110000,91.89,3.57,False,1197.0834693655459,1650.0,550.0,5500.0,3927.0,121627.0,24325.4,97301.6,81.08466666666668,1946.0320000000002,162.16933333333336,643.23,82.70100000000001,317.275,0.15651541187400822
https://www.immobilienscout24.de/expose/120456141#/,65000,53.47,2.0,False,1215.634935477838,975.0,325.0,3250.0,1300.0,70850.0,14170.0,56680.0,47.23333333333334,1133.6000000000001,94.46666666666668,374.28999999999996,48.123,184.46699999999993,0.1562176429075511
https://www.immobilienscout24.de/expose/117033592#/,72500,60.0,3.0,False,1208.3333333333333,1087.5,362.5,3625.0,2175.0,79750.0,15950.0,63800.0,53.166666666666664,1276.0,106.33333333333333,420.0,54.0,206.5,0.1553605015673981
https://www.immobilienscout24.de/expose/121199154#/,100000,80.0,0.0,True,1250.0,1500.0,500.0,5000.0,0.0,107000.0,21400.0,85600.0,71.33333333333333,1712.0,142.66666666666666,560.0,72.0,274.0,0.15364485981308412
https://www.immobilienscout24.de/expose/115710707#/,105000,87.0,4.64,False,1206.896551724138,1575.0,525.0,5250.0,4871.999999999999,117222.0,23444.4,93777.6,78.14800000000001,1875.5520000000001,156.29600000000002,609.0,78.3,296.2559999999999,0.15163842964631208
https://www.immobilienscout24.de/expose/117162247#/,145000,118.0,3.48,False,1228.8135593220338,2175.0,725.0,7250.0,5046.0,160196.0,32039.2,128156.8,106.79733333333333,2563.136,213.59466666666665,826.0,106.2,399.4080000000001,0.14959474643561638
https://www.immobilienscout24.de/expose/116297004#/,109000,87.15,3.57,False,1250.7171543316122,1635.0,545.0,5450.0,3891.3,120521.3,24104.260000000002,96417.04000000001,80.34753333333335,1928.3408000000002,160.6950666666667,610.0500000000001,78.435,290.5724000000001,0.14465778248326233
https://www.immobilienscout24.de/expose/121199202#/,52000,40.0,0.0,True,1300.0,780.0,260.0,2600.0,0.0,55640.0,11128.0,44512.0,37.093333333333334,890.24,74.18666666666667,280.0,36.0,132.72,0.14312005751258086
https://www.immobilienscout24.de/expose/121119983#/,110000,87.0,3.57,False,1264.367816091954,1650.0,550.0,5500.0,3927.0,121627.0,24325.4,97301.6,81.08466666666668,1946.0320000000002,162.16933333333336,609.0,78.3,287.44599999999997,0.14180042260353373
https://www.immobilienscout24.de/expose/119368984#/,110000,87.0,4.0,False,1264.367816091954,1650.0,550.0,5500.0,4400.0,122100.0,24420.0,97680.0,81.4,1953.6000000000001,162.8,609.0,78.3,286.5,0.14078624078624077
https://www.immobilienscout24.de/expose/114515123#/,110000,87.0,4.64,False,1264.367816091954,1650.0,550.0,5500.0,5103.999999999999,122804.0,24560.800000000003,98243.2,81.86933333333333,1964.864,163.73866666666666,609.0,78.3,285.09200000000004,0.13929122829875248
https://www.immobilienscout24.de/expose/115850999#/,150000,117.0,3.57,False,1282.051282051282,2250.0,750.0,7500.0,5355.0,165855.0,33171.0,132684.0,110.57,2653.68,221.14,819.0,105.3,381.99000000000007,0.1381893822917609
