url,price_purchase,living_area_m2,commission_buyer_rate,is_foreclosure,price_per_m2,notary_costs,land_registry_tax,real_estate_transfer_tax,commission,total_buying_price,equity,debt,interest_rate_monthly,mortgage_payment_yearly,mortgage_payment_monthly,monthly_rent,additional_costs,cashflow,ROI
https://www.immobilienscout24.de/expose/118069570#/,148000,51.33,5.95,False,2883.304110656536,2220.0,740.0,7400.0,8806.0,167166.0,33433.200000000004,133732.8,111.444,2674.656,222.888,461.96999999999997,46.197,81.44099999999995,0.029231183374609646
https://www.immobilienscout24.de/expose/121268137#/,150000,51.0,5.8,False,2941.176470588235,2250.0,750.0,7500.0,8700.0,169200.0,33840.0,135360.0,112.80000000000001,2707.2000000000003,225.60000000000002,459.0,45.9,74.69999999999996,0.026489361702127647
https://www.immobilienscout24.de/expose/115642755#/,99000,33.14,5.8,False,2987.3264936632468,1485.0,495.0,4950.0,5742.0,111672.0,22334.4,89337.6,74.44800000000001,1786.7520000000002,148.89600000000002,298.26,29.826,45.08999999999997,0.024226305609284314
https://www.immobilienscout24.de/expose/121270230#/,150000,50.0,5.8,False,3000.0,2250.0,750.0,7500.0,8700.0,169200.0,33840.0,135360.0,112.80000000000001,2707.2000000000003,225.60000000000002,450.0,45.0,66.59999999999997,0.02361702127659573
https://www.immobilienscout24.de/expose/116849542#/,112000,35.0,3.0,False,3200.0,1680.0,560.0,5600.0,3360.0,123200.0,24640.0,98560.0,82.13333333333334,1971.2,164.26666666666668,315.0,31.5,37.099999999999994,0.018068181818181817
https://www.immobilienscout24.de/expose/120702342#/,120000,38.0,4.64,False,3157.8947368421054,1800.0,600.0,6000.0,5568.0,133968.0,26793.600000000002,107174.4,89.312,2143.488,178.624,342.0,34.2,39.86399999999999,0.017853815836617694
https://www.immobilienscout24.de/expose/118916871#/,85000,27.0,5.95,False,3148.1481481481483,1275.0,425.0,4250.0,5057.5,96007.5,19201.5,76806.0,64.00500000000001,1536.1200000000001,128.01000000000002,243.0,24.3,26.684999999999985,0.01667682212327161
https://www.immobilienscout24.de/expose/112107692#/,148000,45.0,3.57,False,3288.8888888888887,2220.0,740.0,7400.0,5283.6,163643.6,32728.72,130914.88,109.09573333333334,2618.2976000000003,218.19146666666668,405.0,40.5,37.21279999999999,0.013644089961355037
https://www.immobilienscout24.de/expose/120962433#/,99000,29.29,5.0,False,3379.9931717309664,1485.0,495.0,4950.0,4950.0,110880.0,22176.0,88704.0,73.92,1774.08,147.84,263.61,26.361,15.488999999999994,0.008381493506493504
https://www.immobilienscout24.de/expose/115948723#/,129500,35.0,4.76,False,3700.0,1942.5,647.5,6475.0,6164.2,144729.2,28945.840000000004,115783.36000000002,96.48613333333334,2315.6672000000003,192.97226666666668,315.0,31.5,-5.958400000000012,-0.0024701580607092463
https://www.immobilienscout24.de/expose/117054847#/,149000,39.0,4.76,False,3820.5128205128203,2235.0,745.0,7450.0,7092.400000000001,166522.4,33304.48,133217.91999999998,111.01493333333332,2664.3583999999996,222.02986666666663,351.0,35.1,-17.144799999999954,-0.006177475222552625
https://www.immobilienscout24.de/expose/116942625#/,88000,20.77,4.76,False,4236.880115551276,1320.0,440.0,4400.0,4188.8,98348.8,19669.760000000002,78679.04000000001,65.56586666666668,1573.5808000000002,131.13173333333336,186.93,18.693,-28.46060000000003,-0.017363058827357343
https://www.immobilienscout24.de/expose/118494369#/,125000,29.73,7.14,False,4204.507231752438,1875.0,625.0,6250.0,8925.0,142675.0,28535.0,114140.0,95.11666666666667,2282.8,190.23333333333335,267.57,26.757,-44.537000000000035,-0.01872942001051342
https://www.immobilienscout24.de/expose/120416400#/,143000,33.0,4.0,False,4333.333333333333,2145.0,715.0,7150.0,5720.0,158730.0,31746.0,126984.0,105.82,2539.68,211.64,297.0,29.7,-50.15999999999998,-0.018960498960498954
https://www.immobilienscout24.de/expose/116233746#/,150000,34.0,3.48,False,4411.764705882353,2250.0,750.0,7500.0,5220.0,165720.0,33144.0,132576.0,110.48,2651.52,220.96,306.0,30.6,-56.04000000000003,-0.020289645184648816
https://www.immobilienscout24.de/expose/120611649#/,94000,21.0,5.0,False,4476.190476190476,1410.0,470.0,4700.0,4700.0,105280.0,21056.0,84224.0,70.18666666666667,1684.48,140.37333333333333,189.0,18.900000000000002,-40.46000000000001,-0.023058510638297877
https://www.immobilienscout24.de/expose/121121726#/,115000,23.0,4.64,False,5000.0,1725.0,575.0,5750.0,5336.0,128386.0,25677.2,102708.8,85.59066666666666,2054.176,171.18133333333333,207.0,20.7,-70.472,-0.03293443210318882
https://www.immobilienscout24.de/expose/120929236#/,115000,22.0,0.0,False,5227.272727272727,1725.0,575.0,5750.0,0.0,123050.0,24610.0,98440.0,82.03333333333333,1968.8,164.06666666666666,198.0,19.8,-67.89999999999999,-0.033108492482730595
https://www.immobilienscout24.de/expose/118780485#/,125000,20.0,5.95,False,6250.0,1875.0,625.0,6250.0,7437.5,141187.5,28237.5,112950.0,94.125,2259.0,188.25,180.0,18.0,-120.375,-0.05115537848605578
